Term,TF,IDF,,TF-IDF
,,,,
Music,,,next,
china_cabinet,0.002994012,2.5145477527,,0.0075285861
paper_towel,0.002994012,2.5145477527,,0.0075285861
cash_machine,0.004491018,1.6627578317,,0.0074674753
cab,0.002994012,2.4913616938,,0.0074591667
crib,0.002994012,2.4913616938,,0.0074591667
caldron,0.002994012,2.4913616938,,0.0074591667
paddlewheel,0.002994012,2.4913616938,,0.0074591667
moving_van,0.002994012,2.469822016,,0.0073946767
sewing_machine,0.002994012,2.469822016,,0.0073946767
rotisserie,0.002994012,2.469822016,,0.0073946767
obelisk,0.002994012,2.4502491083,,0.0073360752
limousine,0.002994012,2.4313637642,,0.0072795322
chain_mail,0.002994012,2.4313637642,,0.0072795322
suspension_bridge,0.002994012,2.411619706,,0.0072204183
payphone,0.002994012,2.411619706,,0.0072204183
tow_truck,0.002994012,2.411619706,,0.0072204183
tricycle,0.002994012,2.3944516808,,0.007169017
gondola,0.002994012,2.3944516808,,0.007169017
doormat,0.002994012,2.3944516808,,0.007169017
barracouta,0.002994012,2.3944516808,,0.007169017
wallaby,0.002994012,2.3944516808,,0.007169017
harvester,0.002994012,2.378397901,,0.0071209518
bannister,0.002994012,2.361727836,,0.0070710414
airship,0.002994012,2.3443922737,,0.0070191385
maypole,0.002994012,2.3304137734,,0.0069772867
maraca,0.002994012,2.3159703455,,0.006934043
nematode,0.002994012,2.3010299957,,0.0068893114
rifle,0.002994012,2.3010299957,,0.0068893114
handkerchief,0.002994012,2.3010299957,,0.0068893114
oxcart,0.002994012,2.3010299957,,0.0068893114
croquet_ball,0.002994012,2.2878017299,,0.0068497058
knee_pad,0.002994012,2.2878017299,,0.0068497058
wig,0.004491018,1.5185139399,,0.0068196734
tennis_ball,0.002994012,2.2741578493,,0.0068088558
bakery,0.002994012,2.260071388,,0.0067666808
cellular_telephone,0.002994012,2.2479732664,,0.0067304589
fourposter,0.002994012,2.2121876044,,0.0066233162
sunglasses,0.002994012,2.2121876044,,0.0066233162
sombrero,0.002994012,2.2121876044,,0.0066233162
plastic_bag,0.002994012,2.2013971243,,0.0065910094
conch,0.002994012,2.1903316982,,0.0065578793
plow,0.002994012,2.1673173348,,0.0064889741
ox,0.002994012,2.1673173348,,0.0064889741
ice_lolly,0.002994012,2.1492191127,,0.0064347878
panpipe,0.002994012,2.1398790864,,0.0064068236
cassette,0.002994012,2.1398790864,,0.0064068236
mortarboard,0.002994012,2.1303337685,,0.0063782448
acoustic_guitar,0.002994012,2.1205739312,,0.0063490237
bubble,0.002994012,2.0934216852,,0.0062677296
parachute,0.002994012,2.0492180227,,0.0061353833
shower_cap,0.002994012,1.9590413923,,0.0058653934
abaya,0.002994012,1.9294189257,,0.0057767034
anemone_fish,0.001497006,3.7933712489,,0.0056786995
bulbul,0.001497006,3.7933712489,,0.0056786995
trolleybus,0.001497006,3.4923412533,,0.0052280558
miniature_pinscher,0.001497006,3.4923412533,,0.0052280558
Crock_Pot,0.001497006,3.4923412533,,0.0052280558
Lhasa,0.001497006,3.4923412533,,0.0052280558
kelpie,0.001497006,3.4923412533,,0.0052280558
thunder_snake,0.001497006,3.4923412533,,0.0052280558
peacock,0.001497006,3.3161800989,,0.0049643415
dragonfly,0.001497006,3.3161800989,,0.0049643415
cockroach,0.001497006,3.3161800989,,0.0049643415
mashed_potato,0.001497006,3.3161800989,,0.0049643415
grey_fox,0.001497006,3.3161800989,,0.0049643415
Welsh_springer_spaniel,0.001497006,3.3161800989,,0.0049643415
hermit_crab,0.001497006,3.3161800989,,0.0049643415
sulphur_butterfly,0.001497006,3.3161800989,,0.0049643415
Dungeness_crab,0.001497006,3.1911714557,,0.0047772028
puffer,0.001497006,3.1911714557,,0.0047772028
Bouvier_des_Flandres,0.001497006,3.1911714557,,0.0047772028
Gila_monster,0.001497006,3.1911714557,,0.0047772028
frying_pan,0.001497006,3.1911714557,,0.0047772028
weasel,0.001497006,3.1911714557,,0.0047772028
grille,0.001497006,3.1911714557,,0.0047772028
strainer,0.001497006,3.1911714557,,0.0047772028
slug,0.001497006,3.1911714557,,0.0047772028
green_mamba,0.001497006,3.1911714557,,0.0047772028
chiton,0.001497006,3.0941215958,,0.0046319186
American_egret,0.001497006,3.0941215958,,0.0046319186
black_swan,0.001497006,3.0941215958,,0.0046319186
sea_urchin,0.001497006,3.0941215958,,0.0046319186
trimaran,0.001497006,3.0941215958,,0.0046319186
leafhopper,0.001497006,3.0941215958,,0.0046319186
basset,0.001497006,3.0941215958,,0.0046319186
proboscis_monkey,0.001497006,3.0941215958,,0.0046319186
chow,0.001497006,3.0941215958,,0.0046319186
ice_bear,0.001497006,3.0941215958,,0.0046319186
tree_frog,0.001497006,3.0149403498,,0.0045133838
soup_bowl,0.001497006,3.0149403498,,0.0045133838
drake,0.001497006,3.0149403498,,0.0045133838
electric_locomotive,0.001497006,3.0149403498,,0.0045133838
dishwasher,0.001497006,3.0149403498,,0.0045133838
black_stork,0.001497006,3.0149403498,,0.0045133838
yawl,0.001497006,3.0149403498,,0.0045133838
Siamese_cat,0.001497006,3.0149403498,,0.0045133838
strawberry,0.001497006,3.0149403498,,0.0045133838
meat_loaf,0.001497006,2.9479236198,,0.0044130593
hen,0.001497006,2.9479236198,,0.0044130593
bull_mastiff,0.001497006,2.9479236198,,0.0044130593
steel_arch_bridge,0.001497006,2.8898617213,,0.0043261403
English_setter,0.001497006,2.8898617213,,0.0043261403
scabbard,0.001497006,2.8898617213,,0.0043261403
pirate,0.001497006,2.8898617213,,0.0043261403
dome,0.001497006,2.8898617213,,0.0043261403
cock,0.001497006,2.8898617213,,0.0043261403
water_jug,0.001497006,2.8898617213,,0.0043261403
hippopotamus,0.001497006,2.8898617213,,0.0043261403
barn_spider,0.001497006,2.8388490907,,0.0042497741
amphibian,0.001497006,2.8388490907,,0.0042497741
submarine,0.001497006,2.8388490907,,0.0042497741
lens_cap,0.001497006,2.8388490907,,0.0042497741
file,0.001497006,2.8388490907,,0.0042497741
padlock,0.001497006,2.8388490907,,0.0042497741
pickelhaube,0.001497006,2.7930916002,,0.0041812749
cornet,0.001497006,2.7930916002,,0.0041812749
French_horn,0.001497006,2.7930916002,,0.0041812749
dial_telephone,0.001497006,2.7930916002,,0.0041812749
CD_player,0.001497006,2.751279104,,0.0041186813
goose,0.001497006,2.751279104,,0.0041186813
pug,0.001497006,2.751279104,,0.0041186813
Saluki,0.001497006,2.751279104,,0.0041186813
scuba_diver,0.001497006,2.751279104,,0.0041186813
purse,0.001497006,2.751279104,,0.0041186813
sock,0.001497006,2.751279104,,0.0041186813
chambered_nautilus,0.001497006,2.751279104,,0.0041186813
horse_cart,0.001497006,2.7134905431,,0.0040621116
triumphal_arch,0.001497006,2.7134905431,,0.0040621116
bald_eagle,0.001497006,2.7134905431,,0.0040621116
passenger_car,0.001497006,2.6794278966,,0.0040111196
plunger,0.001497006,2.6794278966,,0.0040111196
broom,0.001497006,2.6794278966,,0.0040111196
borzoi,0.001497006,2.6794278966,,0.0040111196
recreational_vehicle,0.001497006,2.6794278966,,0.0040111196
bicyclebuiltfortwo,0.001497006,2.6794278966,,0.0040111196
reel,0.001497006,2.6794278966,,0.0040111196
prairie_chicken,0.001497006,2.6464037262,,0.0039616822
Egyptian_cat,0.001497006,2.6464037262,,0.0039616822
convertible,0.001497006,2.6464037262,,0.0039616822
shovel,0.001497006,2.6170003411,,0.0039176652
pickup,0.001497006,2.6170003411,,0.0039176652
gyromitra,0.001497006,2.6170003411,,0.0039176652
llama,0.001497006,2.5888317256,,0.0038754966
trailer_truck,0.001497006,2.5888317256,,0.0038754966
dough,0.001497006,2.5888317256,,0.0038754966
Ibizan_hound,0.001497006,2.5888317256,,0.0038754966
daisy,0.001497006,2.5888317256,,0.0038754966
gar,0.001497006,2.5888317256,,0.0038754966
saltshaker,0.001497006,2.5622928645,,0.0038357678
washer,0.001497006,2.5622928645,,0.0038357678
tape_player,0.001497006,2.5622928645,,0.0038357678
soap_dispenser,0.001497006,2.5378190951,,0.0037991304
airliner,0.001497006,2.5378190951,,0.0037991304
tank,0.001497006,2.5378190951,,0.0037991304
cassette_player,0.001497006,2.5145477527,,0.003764293
sorrel,0.001497006,2.5145477527,,0.003764293
mailbag,0.001497006,2.5145477527,,0.003764293
folding_chair,0.001497006,2.5145477527,,0.003764293
basketball,0.001497006,2.4913616938,,0.0037295834
quilt,0.001497006,2.4913616938,,0.0037295834
ambulance,0.001497006,2.469822016,,0.0036973383
rugby_ball,0.001497006,2.469822016,,0.0036973383
desktop_computer,0.001497006,2.469822016,,0.0036973383
solar_dish,0.001497006,2.469822016,,0.0036973383
entertainment_center,0.001497006,2.469822016,,0.0036973383
loudspeaker,0.001497006,2.4502491083,,0.0036680376
sports_car,0.001497006,2.4502491083,,0.0036680376
rocking_chair,0.001497006,2.4502491083,,0.0036680376
Indian_elephant,0.001497006,2.4313637642,,0.0036397661
cardigan,0.001497006,2.4313637642,,0.0036397661
brown_bear,0.001497006,2.4313637642,,0.0036397661
hand_blower,0.001497006,2.4313637642,,0.0036397661
radio,0.001497006,2.411619706,,0.0036102091
bassoon,0.001497006,2.3944516808,,0.0035845085
handheld_computer,0.001497006,2.378397901,,0.0035604759
vizsla,0.001497006,2.378397901,,0.0035604759
Great_Dane,0.001497006,2.378397901,,0.0035604759
stethoscope,0.001497006,2.361727836,,0.0035355207
sandbar,0.001497006,2.361727836,,0.0035355207
power_drill,0.001497006,2.361727836,,0.0035355207
accordion,0.001497006,2.361727836,,0.0035355207
unicycle,0.001497006,2.3443922737,,0.0035095693
bookcase,0.001497006,2.3443922737,,0.0035095693
wild_boar,0.001497006,2.3443922737,,0.0035095693
flute,0.001497006,2.3304137734,,0.0034886434
sax,0.001497006,2.3304137734,,0.0034886434
racer,0.001497006,2.3159703455,,0.0034670215
gasmask,0.001497006,2.3010299957,,0.0034446557
ocarina,0.001497006,2.3010299957,,0.0034446557
tripod,0.001497006,2.3010299957,,0.0034446557
pool_table,0.001497006,2.3010299957,,0.0034446557
American_black_bear,0.001497006,2.3010299957,,0.0034446557
oboe,0.001497006,2.2878017299,,0.0034248529
guillotine,0.001497006,2.2878017299,,0.0034248529
banjo,0.001497006,2.2878017299,,0.0034248529
soccer_ball,0.001497006,2.2741578493,,0.0034044279
bib,0.001497006,2.2741578493,,0.0034044279
pinwheel,0.001497006,2.2741578493,,0.0034044279
bison,0.001497006,2.260071388,,0.0033833404
coho,0.001497006,2.260071388,,0.0033833404
cowboy_hat,0.001497006,2.2479732664,,0.0033652294
barbell,0.001497006,2.2479732664,,0.0033652294
oxygen_mask,0.001497006,2.2227164712,,0.0033274199
feather_boa,0.001497006,2.2121876044,,0.0033116581
harp,0.001497006,2.2121876044,,0.0033116581
pingpong_ball,0.001497006,2.2121876044,,0.0033116581
snowplow,0.001497006,2.2013971243,,0.0032955047
Weimaraner,0.001497006,2.1789769473,,0.0032619415
notebook,0.001497006,2.1789769473,,0.0032619415
Mexican_hairless,0.001497006,2.1492191127,,0.0032173939
jean,0.001497006,2.1398790864,,0.0032034118
beacon,0.001497006,2.1303337685,,0.0031891224
home_theater,0.001497006,2.1003705451,,0.0031442673
space_shuttle,0.001497006,2.0827853703,,0.0031179422
kimono,0.001497006,2.0755469614,,0.0031071062
stole,0.001497006,2.0413926852,,0.0030559771
bath_towel,0.001497006,2.0128372247,,0.0030132294
studio_couch,0.001497006,2.0043213738,,0.0030004811
military_uniform,0.001497006,1.9867717343,,0.0029742092
oscilloscope,0.001497006,1.9395192526,,0.0029034719
pajama,0.001497006,1.8976270913,,0.0028407591
Windsor_tie,0.001497006,1.8633228601,,0.0027894055
fur_coat,0.001497006,1.8512583487,,0.0027713448
hartebeest,0.001497006,1.8260748027,,0.0027336449
ibex,0.001497006,1.806179974,,0.0027038622
gown,0.001497006,1.7634279936,,0.0026398623
bathing_cap,0.001497006,1.69019608,,0.0025302337
mask,0.001497006,1.69019608,,0.0025302337
miniskirt,0.001497006,1.5440680444,,0.0023114791
tub,0.001497006,1.531478917,,0.0022926331
diaper,0.001497006,1.5185139399,,0.0022732245
brassiere,0.001497006,1.414973348,,0.0021182236
swimming_trunks,0.001497006,1.414973348,,0.0021182236
maillot,0.001497006,1.414973348,,0.0021182236
bikini,0.001497006,1.278753601,,0.0019143018
,,,,
Hunting,,,next,
impala,0.1213720317,1.7993405495,,0.2183896181
ibex,0.1200527704,1.806179974,,0.2168369098
hartebeest,0.1187335092,1.8260748027,,0.2168162695
gazelle,0.0897097625,1.9395192526,,0.1739938116
bighorn,0.0712401055,2.0492180227,,0.1459865082
book_jacket,0.1754617414,0.7781512504,,0.1365357735
ox,0.0474934037,2.1673173348,,0.1029332771
water_buffalo,0.0408970976,2.2878017299,,0.0935644507
lakeside,0.0527704485,1.7634279936,,0.0930568862
bison,0.0408970976,2.260071388,,0.0924303602
web_site,0.1319261214,0.6989700043,,0.0922124016
ram,0.0395778364,2.3159703455,,0.0916610955
American_black_bear,0.036939314,2.3010299957,,0.0849984695
wild_boar,0.0356200528,2.3443922737,,0.0835073765
warthog,0.0343007916,2.378397901,,0.0815809306
cliff,0.0435356201,1.8573324964,,0.0808601219
plow,0.036939314,2.1673173348,,0.0800592155
Arabian_camel,0.0356200528,2.1398790864,,0.076222606
wallaby,0.0303430079,2.3944516808,,0.0726548663
picket_fence,0.0527704485,1.3424226808,,0.070840247
oxcart,0.0303430079,2.3010299957,,0.0698201714
brown_bear,0.0263852243,2.4313637642,,0.0641520782
fountain,0.0488126649,1.3010299957,,0.0635067412
puck,0.0408970976,1.5185139399,,0.0621028128
digital_clock,0.0527704485,1.1760912591,,0.0620628633
envelope,0.062005277,1,,0.062005277
street_sign,0.0474934037,1.3010299957,,0.0617903428
kite,0.0250659631,2.4502491083,,0.0614178536
tusker,0.0250659631,2.4313637642,,0.0609444743
boathouse,0.0316622691,1.8633228601,,0.0589970299
barn,0.0290237467,1.9731278536,,0.057267563
vulture,0.0224274406,2.4502491083,,0.0549528164
dogsled,0.0224274406,2.3944516808,,0.0537014229
shield,0.0303430079,1.7242758696,,0.0523197164
cougar,0.0211081794,2.469822016,,0.0521334462
butcher_shop,0.0316622691,1.6232492904,,0.0513957559
valley,0.0263852243,1.9344984512,,0.0510421755
megalith,0.0224274406,2.2479732664,,0.050416287
Chesapeake_Bay_retriever,0.0197889182,2.5145477527,,0.0497601798
alp,0.0263852243,1.8692317197,,0.0493200981
comic_book,0.0435356201,1.1139433523,,0.0484962145
restaurant,0.0290237467,1.6532125138,,0.0479824212
military_uniform,0.0237467018,1.9867717343,,0.047179276
mobile_home,0.0224274406,2.0827853703,,0.0467115452
prairie_chicken,0.0171503958,2.6464037262,,0.0453868713
patio,0.0237467018,1.8976270913,,0.0450623848
chain_saw,0.0211081794,2.1303337685,,0.0449674674
barracouta,0.018469657,2.3944516808,,0.0442247012
stone_wall,0.0211081794,2.0934216852,,0.0441883205
binder,0.0263852243,1.6434526765,,0.0433628675
coho,0.018469657,2.260071388,,0.0417427433
worm_fence,0.0197889182,2.1003705451,,0.0415640609
cinema,0.0250659631,1.6434526765,,0.0411947241
bow,0.0211081794,1.9138138524,,0.0403971262
analog_clock,0.0237467018,1.6812412374,,0.0399239344
crane,0.0211081794,1.8750612634,,0.0395791296
coyote,0.0145118734,2.7134905431,,0.0393778311
screwdriver,0.0263852243,1.4913616938,,0.0393499128
Ibizan_hound,0.0145118734,2.5888317256,,0.0375687981
geyser,0.018469657,2.0293837777,,0.0374820223
whippet,0.0145118734,2.5145477527,,0.0364907985
German_shorthaired_pointer,0.0131926121,2.751279104,,0.0362965581
volcano,0.018469657,1.9590413923,,0.0361828225
packet,0.0224274406,1.5563025008,,0.0349038819
television,0.0211081794,1.6532125138,,0.0348963064
nail,0.0211081794,1.6434526765,,0.034690294
Great_Dane,0.0145118734,2.378397901,,0.0345150091
llama,0.0131926121,2.5888317256,,0.0341534528
triceratops,0.0158311346,2.1105897103,,0.0334130297
brass,0.018469657,1.785329835,,0.0329744297
scoreboard,0.0224274406,1.4313637642,,0.0321018258
hog,0.0145118734,2.1673173348,,0.0314518347
jigsaw_puzzle,0.0211081794,1.4771212547,,0.0311793405
lumbermill,0.0158311346,1.9637878274,,0.0310889894
wardrobe,0.0197889182,1.5563025008,,0.0307975429
carpenters_kit,0.0171503958,1.785329835,,0.0306191133
bell_cote,0.018469657,1.6334684556,,0.0301696021
great_grey_owl,0.0105540897,2.8388490907,,0.029961468
sorrel,0.0118733509,2.5145477527,,0.0298561079
matchstick,0.0158311346,1.8633228601,,0.0294985149
assault_rifle,0.0131926121,2.2355284469,,0.0294924597
Gordon_setter,0.0105540897,2.7930916002,,0.0294785393
whistle,0.0171503958,1.7075701761,,0.0292855043
timber_wolf,0.0105540897,2.7134905431,,0.0286384226
lion,0.0105540897,2.7134905431,,0.0286384226
wall_clock,0.0158311346,1.7781512504,,0.0281501517
snowmobile,0.0118733509,2.361727836,,0.0280416234
dining_table,0.0131926121,2.1003705451,,0.0277093739
screw,0.0145118734,1.8864907252,,0.0273765145
partridge,0.0092348285,2.9479236198,,0.027223569
baboon,0.0092348285,2.9479236198,,0.027223569
jersey,0.0171503958,1.5563025008,,0.0266912038
black_grouse,0.0092348285,2.8898617213,,0.0266873774
hare,0.0092348285,2.8898617213,,0.0266873774
stretcher,0.0118733509,2.2013971243,,0.0261379606
menu,0.018469657,1.414973348,,0.0261340724
shoe_shop,0.0145118734,1.7993405495,,0.0261118022
mountain_bike,0.0118733509,2.1903316982,,0.0260065769
spotlight,0.0145118734,1.7558748557,,0.0254810335
window_screen,0.0131926121,1.9294189257,,0.0254540755
syringe,0.0131926121,1.9294189257,,0.0254540755
goose,0.0092348285,2.751279104,,0.0254075907
chime,0.0145118734,1.7323937598,,0.0251402788
bald_eagle,0.0092348285,2.7134905431,,0.0250586198
hook,0.0145118734,1.7160033436,,0.0249024232
sliding_door,0.0131926121,1.8864907252,,0.0248877404
borzoi,0.0092348285,2.6794278966,,0.0247440571
sturgeon,0.0092348285,2.6794278966,,0.0247440571
cliff_dwelling,0.0092348285,2.5888317256,,0.023907417
bustard,0.0079155673,3.0149403498,,0.0238649632
container_ship,0.0158311346,1.5051499783,,0.0238282318
dam,0.0118733509,2,,0.0237467018
garbage_truck,0.0105540897,2.2121876044,,0.0233476264
English_foxhound,0.0079155673,2.9479236198,,0.0233344878
ski,0.0131926121,1.7634279936,,0.0232642216
Weimaraner,0.0105540897,2.1789769473,,0.0229971182
English_setter,0.0079155673,2.8898617213,,0.0228748949
castle,0.0118733509,1.8976270913,,0.0225311924
throne,0.0118733509,1.8976270913,,0.0225311924
Indian_elephant,0.0092348285,2.4313637642,,0.0224532274
sandbar,0.0092348285,2.361727836,,0.0218101515
organ,0.0118733509,1.8325089127,,0.0217580214
prison,0.0118733509,1.8325089127,,0.0217580214
horse_cart,0.0079155673,2.7134905431,,0.021478817
window_shade,0.0118733509,1.806179974,,0.0214454087
Band_Aid,0.0145118734,1.4771212547,,0.0214357966
recreational_vehicle,0.0079155673,2.6794278966,,0.0212091918
altar,0.0131926121,1.591064607,,0.0209902982
canoe,0.0079155673,2.6464037262,,0.0209477868
bottlecap,0.0118733509,1.7558748557,,0.0208481183
crate,0.0105540897,1.9542425094,,0.0206252508
ostrich,0.0065963061,3.0941215958,,0.0204097731
snowplow,0.0092348285,2.2013971243,,0.0203295249
bloodhound,0.0079155673,2.5378190951,,0.0200882778
shower_curtain,0.0131926121,1.5185139399,,0.0200331654
drake,0.0065963061,3.0149403498,,0.0198874693
flatcoated_retriever,0.0065963061,3.0149403498,,0.0198874693
hyena,0.0065963061,3.0149403498,,0.0198874693
carton,0.0105540897,1.8573324964,,0.0196024538
curlycoated_retriever,0.0065963061,2.9479236198,,0.0194454065
red_fox,0.0065963061,2.9479236198,,0.0194454065
promontory,0.0079155673,2.4313637642,,0.0192456235
stupa,0.0105540897,1.8195439355,,0.0192036299
barbershop,0.0105540897,1.8195439355,,0.0192036299
corkscrew,0.0092348285,2.0755469614,,0.0191673202
church,0.0118733509,1.6127838567,,0.0191491487
torch,0.0105540897,1.806179974,,0.0190625855
harvester,0.0079155673,2.378397901,,0.0188263686
cheetah,0.0065963061,2.8388490907,,0.0187259175
zebra,0.0065963061,2.8388490907,,0.0187259175
vestment,0.0105540897,1.748188027,,0.0184505333
tench,0.0065963061,2.7930916002,,0.0184240871
seashore,0.0092348285,1.9867717343,,0.0183474962
rifle,0.0079155673,2.3010299957,,0.0182139577
plate,0.0079155673,2.3010299957,,0.0182139577
screen,0.0105540897,1.7242758696,,0.0181981622
Saluki,0.0065963061,2.751279104,,0.0181482791
switch,0.0105540897,1.7160033436,,0.0181108532
